id,lat,lon,poi_category,poi_subcategory,poi_name,GEOID
2616691213,37.7904903,-122.399517,amenity,cafe,Joe & The Juice,06075061501
2616704054,37.789254,-122.4010574,amenity,bank,Chase,06075061501
2618097136,37.7913113,-122.392283,amenity,cafe,Starbucks,06075061507
2621568629,37.7967564,-122.4038503,,,Jackson Square Law Offices,06075061101
2624201225,37.7644304,-122.432524,amenity,bar,Bar 49,06075020300
2624201230,37.7610642,-122.434509,amenity,bar,The Mix,06075020601
2625276230,37.7627767,-122.4344896,shop,convenience,Chevron Extra Mile,06075020300
2626607880,37.7518268,-122.4185898,amenity,bank,BMO,06075020900
2626609168,37.7507677,-122.4181695,shop,convenience,Golden Market,06075020900
2627661184,37.7510149,-122.4141343,shop,convenience,R Image Market,06075022901
2627676156,37.7453753,-122.4202222,amenity,bar,Royal Cuckoo,06075025300
2629113680,37.761163,-122.4285438,amenity,bar,Cervecería de MateVeza,06075020601
2636164497,37.7522962,-122.419256,amenity,cafe,Beloved Cafe,06075020900
2641796593,37.7415785,-122.405368,shop,supermarket,Grocery Outlet,06075980900
2645860357,37.7486085,-122.4295391,,,Levy Art and Architecture,06075021400
2653086008,37.7604925,-122.4171996,amenity,cafe,Ox Cafe,06075020802
2655462967,37.7664554,-122.4502523,amenity,cafe,The Ice Cream Bar,06075017102
2655525665,37.7815231,-122.4929563,amenity,bar,The Links Bar and Grill,06075042700
2655541785,37.7765595,-122.4760759,shop,convenience,17th & Balboa Market,06075047600
2655587315,37.7723915,-122.4057713,,,Urban Airship,06075018000
2657881653,37.7896193,-122.4015992,amenity,bar,Variety Club Preview Room,06075011700
2664378955,37.7507165,-122.4187507,,,Eddy's Tax and Accounting,06075020900
2666409797,37.7514577,-122.4207903,,,Urban Group Real Estate,06075021000
2667574537,37.7529431,-122.408716,shop,supermarket,Five Markets,06075022903
2675601609,37.7499211,-122.4274416,,,Todd Tax Service,06075021400
2679058774,37.749886,-122.4271347,,,Tango Advanced Nutrition,06075021400
2682478749,37.7841621,-122.4765936,amenity,cafe,Ham and Cheese Deli,06075042602
2689861324,37.7885138,-122.4150968,amenity,cafe,Cup of Joy,06075012100
2690527538,37.7921013,-122.4037695,,,"Bend Law Group, PC",06075011700
2693004231,37.7694214,-122.4505453,shop,supermarket,Frank's Liquors,06075016602
2698381301,37.7864812,-122.4183401,amenity,cafe,Jane On Larkin,06075012202
2698387925,37.7902045,-122.420782,shop,supermarket,Golden Farmer Market,06075011102
2698395558,37.7899499,-122.4206855,amenity,bar,Hi-Lo Club,06075011102
2698422283,37.7906594,-122.4210931,,,Keller Williams Realty,06075011101
2698582003,37.7835223,-122.395938,,,Twilio,06075061502
2699012383,37.794494,-122.4237368,amenity,bank,Sterling Bank,06075013101
2700326844,37.793845,-122.403525,,,Revestor,06075061101
2701812242,37.79198,-122.3987337,,,"Lookout, Inc.",06075011700
2704703748,37.7970779,-122.4272116,shop,convenience,Blue Fog Market,06075013001
2710274163,37.7215808,-122.475618,amenity,cafe,SFSU Station Cafe,06075033201
2713394902,37.7216724,-122.4781406,amenity,cafe,Peet's Coffee,06075033201
2713441806,37.7217797,-122.4760984,amenity,cafe,HSS Room 121 Cafe,06075033201
2713447257,37.7231247,-122.4809232,amenity,bank,U.S. Bank,06075033201
2715021824,37.764197,-122.4659407,amenity,cafe,Posh Bagel,06075030202
2718062344,37.7719259,-122.430317,amenity,cafe,Coffee Out There,06075016801
2722757442,37.762626,-122.4147308,,,Monte Stott & Associates,06075022801
2722757445,37.7632133,-122.4152781,,,Malcolm Davis Architecture,06075022801
2722757446,37.7635121,-122.416377,amenity,cafe,Robin's Cafe,06075022801
2724725641,37.7221622,-122.4788561,amenity,bar,The PUB@SFSU,06075033201
2726290724,37.7231598,-122.4830003,amenity,bank,,06075033201
2750810774,37.7973699,-122.4356968,amenity,bar,Mauna Loa Cocktails,06075013002
2780648988,37.7868135,-122.451411,,,Charles Schwab,06075013300
2786939583,37.7764572,-122.4379121,amenity,cafe,The Mill,06075016400
2814604263,37.7967791,-122.4034588,,,Istituto Italiano di Cultura,06075061101
2815132110,37.7768129,-122.4180548,amenity,bar,The Beer Hall,06075012405
2815191083,37.7787802,-122.3913315,amenity,cafe,Bravado,06075060701
2817389220,37.7868721,-122.399564,,,Werqwise,06075061501
2819256151,37.773267,-122.435627,shop,convenience,Oak Fair Market,06075016700
2820055387,37.7196525,-122.4250827,amenity,school,City Arts and Tech High School,06075980501
2820055389,37.7186974,-122.4247072,amenity,school,June Jordan School for Equity,06075980501
2823796133,37.7943358,-122.4011662,amenity,bank,Umpqua Bank,06075061101
2827539158,37.7922062,-122.39819,,,Raven Office Centers,06075011700
2869308732,37.7615674,-122.4489819,shop,convenience,Adel's Wine Cellar,06075030102
2869372593,37.7885328,-122.3981521,amenity,cafe,Special Xtra,06075061501
2869403684,37.7719031,-122.4134818,,,42Floors,06075017803
2879135417,37.7508668,-122.4162912,amenity,bar,The Phone Booth,06075020900
2879135420,37.7841206,-122.4105077,amenity,bar,Pandora Karaoke Bar,06075012503
2880793633,37.7931547,-122.4213525,amenity,cafe,The Crepe House,06075011001
2881830804,37.775488,-122.4159,amenity,cafe,Cumaica,06075017603
2894780858,37.7760931,-122.4184162,,,Dolan Law Firm,06075012405
2895323815,37.7752166,-122.4195185,amenity,cafe,All Star Cafe,06075016802
2907768031,37.7479669,-122.4762164,,,"JODI Group, Inc.",06075032801
2923578988,37.7945605,-122.4070074,amenity,place_of_worship,Tin How Temple,06075061102
2929804376,37.797255,-122.4202136,,,Cybus Management,06075010901
2941409392,37.7904964,-122.403818,amenity,bar,Rickhouse,06075011700
2956095526,37.7725007,-122.4130011,amenity,cafe,Sextant Coffee Roasters,06075017803
2956812337,37.7908059,-122.4121671,shop,convenience,Pine-Taylor Market,06075011902
2988910736,37.7751691,-122.410073,amenity,cafe,El Capitan Taqueria,06075017804
2996292602,37.7517903,-122.4276515,amenity,bank,Sterling Bank and Trust,06075021100
3002990375,37.7514873,-122.4294994,,,Alain Pinel Realtors,06075021400
3008209423,37.7516682,-122.4295255,amenity,cafe,La Boulangerie de San Francisco,06075021100
3008209425,37.7517045,-122.4289873,amenity,cafe,Martha and Bros. Coffee Co.,06075021100
3009030188,37.7517098,-122.4287008,,,Alain Pinel Realtors,06075021100
3009239585,37.7697867,-122.4197345,,,State Parole Office,06075020101
3009487838,37.7682232,-122.4193356,shop,convenience,New Star Market,06075020101
3018753922,37.7931005,-122.421082,amenity,bar,Amélie,06075011001
3023246624,37.7516112,-122.4305108,amenity,bank,Umpqua Bank,06075021100
3049651523,37.7269459,-122.3880688,,,Anresco Microtracers,06075023200
3061387376,37.7875747,-122.4032007,amenity,bar,Local Edition,06075061501
3064415733,37.7989629,-122.4084952,amenity,cafe,Caffè Greco,06075010702
3067864533,37.803113,-122.4098541,shop,convenience,Lombard Heights Market,06075010401
3085515638,37.7895579,-122.397598,amenity,cafe,Starbucks,06075061501
3088435531,37.758486,-122.423328,shop,convenience,F & G Grocery,06075020701
3111652169,37.8038845,-122.4131205,amenity,cafe,Cafe Capriccio,06075010102
3132832976,37.7563653,-122.442856,,,Indian Web Development,06075020401
3135704977,37.7906404,-122.405996,,,Consulate General of Ukraine,06075011700
3148123212,37.7980158,-122.4085608,amenity,bank,Chase,06075010701
3148123214,37.7979062,-122.4085421,shop,supermarket,Pang Kee Bargain Market,06075010701
3148123215,37.798411,-122.4086385,shop,supermarket,"Sun Kau Shing Co., Inc.",06075010701
3166823777,37.7468054,-122.4268362,,,State Farm,06075021500
3166823797,37.7460297,-122.4267692,amenity,cafe,Martha & Bros. Coffee Company,06075021500
3174203338,37.7913158,-122.3928174,amenity,bank,Chase,06075061507
3179218482,37.7453958,-122.4270213,,,Gordon Property Management,06075021500
3183085927,37.7452193,-122.4266861,shop,convenience,Chuck's Sun Valley Grocery,06075021500
3184077145,37.7532518,-122.4209465,amenity,place_of_worship,Templo de la Fe,06075021000
3184077152,37.7528245,-122.4208996,amenity,cafe,The Brazilian Spot,06075021000
3186093218,37.7769552,-122.416637,,,Runway Incubator,06075017603
3189064943,37.7969094,-122.4302557,shop,convenience,Green Street Market,06075013001
3189444967,37.7816176,-122.4557101,amenity,cafe,Earth's Coffee,06075015401
3189444968,37.7815646,-122.4568249,amenity,cafe,Cup & Cake Cafe,06075015401
3189444971,37.7813381,-122.4544157,amenity,bank,Chase,06075015600
3189444972,37.7815599,-122.4529893,amenity,cafe,fifty\/fifty,06075015701
3189444973,37.7816366,-122.4522748,amenity,cafe,Royal Ground Coffee,06075015701
3199949652,37.8047249,-122.4119446,amenity,cafe,Cafe Francisco,06075010102
3214153061,37.7390299,-122.4171535,amenity,bar,Wild Side West,06075025401
3225130303,37.7928108,-122.4047424,,,BRIDGE Housing Corporation,06075011800
3230311995,37.79407,-122.394918,,,Project Management Academy,06075061507
3238659965,37.7916503,-122.4190711,shop,convenience,Larkin Corner Market,06075011101
3238951568,37.7886419,-122.4292622,,,Japanese Community Youth Council,06075015202
3243807462,37.7927384,-122.4225661,shop,convenience,Van Ness Liquor Wine & Spirits,06075011001
3252584495,37.7635762,-122.415324,,,Pacific Interment,06075022801
3274016192,37.7644949,-122.3959775,,,IwamotoScott Architecture,06075022702
3275185914,37.7704969,-122.443983,amenity,bar,Sunshine Coast: Hookah Fusion Bar,06075016601
3277643561,37.7650546,-122.414262,,,Ace Mailing,06075017700
3277728940,37.7746045,-122.5099813,amenity,cafe,Ocean Beach Cafe,06075047904
3277801205,37.7756962,-122.4180838,,,Uber,06075017603
3279458748,37.7577226,-122.409452,amenity,bar,Asiento,06075022801
3284521960,37.7623779,-122.414107,,,Zore Law,06075022801
3301309461,37.761,-122.488967,,,MYC Realty Group,06075032700
3303358570,37.808049,-122.413948,shop,convenience,7-Eleven,06075010101
3317123885,37.776777,-122.424779,amenity,cafe,La Boulangerie,06075016200
3321557809,37.8067461,-122.432179,,,The Long Now Foundation,06075012602
3321734312,37.7760172,-122.4314951,amenity,cafe,Alamo Square Cafe,06075016300
3328730553,37.7436933,-122.428483,,,Farmers Insurance - Elbert Taylor Agency,06075021500
3345150442,37.7648514,-122.4192304,,,Samasource,06075020102
3345153621,37.8055774,-122.4280771,,,Golden Gate National Parks Conservancy,06075012602
3345153622,37.8055689,-122.4283534,amenity,ranger_station,Golden Gate National Recreation Area Park Headquarters,06075012602
3347152168,37.8010257,-122.3987128,amenity,cafe,Seismic Joint Café,06075010500
3360885250,37.8043401,-122.4289423,,,San Francisco Conservation Corps,06075012602
3374162750,37.7757279,-122.4150425,amenity,bar,OddJob,06075017603
3376135508,37.7884234,-122.4165679,shop,supermarket,Sutter Fine Foods,06075012001
3376884814,37.7141742,-122.4364796,amenity,bar,Geneva Pub,06075026301
3376951791,37.7283618,-122.394102,amenity,cafe,Bloomstock,06075023300
3379321525,37.8001664,-122.437654,amenity,bar,Nectar Wine Lounge,06075012802
3379996811,37.8002095,-122.4402624,amenity,bar,Campus - San Francisco,06075012802
3380825007,37.7999053,-122.4425316,,,Barbagelata Real Estate,06075012801
3388665493,37.77638,-122.42589,amenity,bar,Gambit Lounge,06075016200
3393420459,37.7893321,-122.4068135,amenity,cafe,Starbucks,06075011700
3397982293,37.7859932,-122.4050282,amenity,cafe,Peet's Coffee,06075061501
3400370174,37.7636128,-122.4734253,amenity,cafe,Hollow,06075030201
3408837756,37.7900206,-122.4056559,amenity,bar,Sool Bar and Lounge,06075011700
3409669041,37.7898689,-122.4061028,amenity,cafe,Sutter Cafe,06075011700
3417619910,37.7638106,-122.466462,amenity,cafe,Beanery,06075030202
3441197308,37.7486032,-122.4268911,,,Howe's Tax & Bookkeeping,06075021400
3441484302,37.7440923,-122.4220729,amenity,bar,Rock Bar,06075025300
3455072152,37.7867743,-122.39241,,,gvs,06075061506
3455072154,37.7841129,-122.395186,,,SIE,06075061502
3455075355,37.783221,-122.3979963,amenity,cafe,Cafe du Soleil,06075061503
3455075359,37.7841938,-122.3992108,amenity,bar,SPiN SF,06075061503
3458525149,37.7768231,-122.4243782,amenity,bar,Brass Tacks,06075016200
3458693040,37.7243417,-122.4841447,amenity,cafe,Cafe In The Park,06075033201
3474438154,37.7521445,-122.423049,amenity,cafe,Jump Start Coffee & Grocery,06075021000
3489778568,37.7813621,-122.4190293,amenity,bank,Golden 1 Credit Union,06075012405
3489808695,37.7897377,-122.420689,amenity,cafe,Juniper,06075011102
3489924891,37.7779289,-122.4382388,shop,convenience,Save More Liquor and Grocery,06075015802
3500120299,37.7828391,-122.470542,amenity,cafe,Cafe la Flore,06075040200
3504141935,37.7514168,-122.4339129,amenity,bank,Bank of America,06075021100
3522479598,37.764262,-122.464394,amenity,cafe,Beanery,06075030202
3524458050,37.7839057,-122.4819672,shop,supermarket,6001 California Market (Appel & Dietrich),06075042601
3527319037,37.7779236,-122.4073152,,,Goldman Architects,06075017804
3529576042,37.7697007,-122.466756,amenity,cafe,Academy Cafe,06075980300
3529576043,37.7691802,-122.4667845,amenity,cafe,Terrace cafe,06075980300
3532719200,37.7719568,-122.4054484,,,Airbnb,06075018000
3534945478,37.7724625,-122.3890706,amenity,police,SFPD Headquarters,06075060701
3534945479,37.7722356,-122.3890443,amenity,police,SFPD Southern Police Station,06075060701
3540104120,37.7404899,-122.4664515,shop,convenience,West Portal Daily,06075030800
3540104121,37.7403265,-122.4666125,amenity,cafe,Peet's Coffee,06075030800
3540160997,37.7394191,-122.4670841,amenity,bank,Sterling Bank & Trust,06075030800
3540161001,37.7389501,-122.4676699,amenity,bar,The Sherwood Cocktails and Lounge,06075030800
3540255593,37.740405,-122.466539,amenity,bar,McCarthy‘s Irish Bar,06075030800
3540255594,37.7372645,-122.4698111,,,First American Title Insurance Company,06075030800
3540255699,37.7367207,-122.4702526,,,Stewart Title,06075030800
3540255701,37.7385028,-122.468169,amenity,prep_school,Kumon,06075030800
3540255994,37.738532,-122.4678624,,,Zephyr Real Estate,06075030800
3542728897,37.7373445,-122.4702143,,,Raymond James,06075030800
3542728903,37.7378039,-122.469558,,,Mary Zell Spellman,06075030800
3542728995,37.7378267,-122.4695254,,,Frosch Travel,06075030800
3542750193,37.7372086,-122.4702675,,,H&R Block,06075030800
3545343709,37.744436,-122.4530137,amenity,bank,Tri Counties Bank,06075030600
3545344096,37.7444725,-122.4529427,shop,convenience,Miraloma Liquors,06075030600
3545344201,37.7439096,-122.4536442,,,Cruises & Beyond,06075030600
3545345699,37.7438818,-122.4536779,amenity,bar,Miraloma Club,06075030600
3545345701,37.7445969,-122.452742,,,Berkshire Hathaway HomeServices,06075030600
3545348394,37.7446634,-122.4526288,amenity,cafe,Creighton's Cafe & Bakery,06075030600
3545350294,37.7439573,-122.453586,amenity,cafe,Pop's Sandwich Shop,06075030600
3545461134,37.7446359,-122.4526743,amenity,cafe,Starbucks,06075030600
3559573562,37.7404952,-122.4659263,shop,convenience,Eezy Freezy,06075030800
3562957693,37.7427094,-122.4808806,amenity,cafe,Tea for Me,06075033002
3562957694,37.742708,-122.4809329,amenity,bar,Dragon Lounge,06075033002
3562957695,37.7427513,-122.4796494,amenity,school,Inspire Music Center,06075033002
3563920172,37.7710733,-122.4029823,,,Schawk!,06075018000
3564515773,37.7430986,-122.4776508,amenity,cafe,Quickly,06075032801
3564521986,37.7427662,-122.479296,shop,supermarket,Good Luck Market,06075033002
3565166179,37.7949053,-122.4214053,amenity,cafe,Cafe Réveille,06075011002
3567489498,37.7708073,-122.4033554,,,Practice Fusion,06075018000
3567667846,37.7964832,-122.4108642,,,D.W. graphics & sign,06075010701
3575638143,37.7220332,-122.4796446,,,Anthropology,06075033201
3575638144,37.722341,-122.4803463,,,Art,06075033201
3575638145,37.7234763,-122.4764583,,,Biology,06075033201
3575638146,37.7217428,-122.4794958,,,Broadcast and Electronic Communication Arts,06075033201
3575638147,37.7241246,-122.4768166,,,Chemistry and Biochemistry,06075033201
3575638148,37.7222598,-122.4797161,,,,06075033201
3575638150,37.7240367,-122.4768238,,,Computer Science,06075033201
3575638151,37.7221641,-122.4810969,,,Creative Writing,06075033201
3575638152,37.7219107,-122.4768586,,,Decision Sciences,06075033201
3575638153,37.7220037,-122.4798582,,,Design and Industry,06075033201
3575638154,37.7242277,-122.4768097,,,Earth & Climate Science,06075033201
3575638155,37.7229791,-122.479973,,,Elementary Education,06075033201
3575638156,37.7220788,-122.4807272,,,English,06075033201
3575638157,37.7221665,-122.481181,,,Foreign Languages and Literatures,06075033201
3575638158,37.7222958,-122.4761757,,,Geography & Environment,06075033201
3575638159,37.7218387,-122.4768867,,,Hospitality & Tourism Management,06075033201
3575638160,37.7227039,-122.4808735,,,Humanities,06075033201
3575638161,37.7218087,-122.476218,,,International Relations,06075033201
3575638162,37.7228175,-122.4811551,,,Jewish Studies,06075033201
3575638164,37.7231551,-122.4797928,,,Liberal Studies,06075033201
3575638165,37.7239725,-122.4770119,,,Mathematics,06075033201
3575638166,37.7225662,-122.4813501,,,Philosophy,06075033201
3575638167,37.7236872,-122.4768458,,,Physics & Astronomy,06075033201
3575638168,37.7220164,-122.4761178,,,Political Science,06075033201
3575638169,37.7233658,-122.4792869,,,Psychology,06075033201
3575638172,37.7229384,-122.479984,,,Secondary Education,06075033201
3575638173,37.7230346,-122.4793681,,,Special Education & Communicative Disorders,06075033201
3575638174,37.7217768,-122.4796288,,,Theatre Arts,06075033201
3575638175,37.7226958,-122.4811303,,,Women & Gender Studies,06075033201
3577376253,37.7437445,-122.4246216,amenity,bar,The Bar on Dolores,06075021500
3577449193,37.7641132,-122.4329134,amenity,bank,BMO,06075020300
3577596493,37.7702061,-122.402253,amenity,cafe,i'a poke,06075060702
3590392021,37.743828,-122.4262587,,,American Eagle Consulting & Bookkeeping,06075021500
3597327597,37.7776992,-122.3918514,,,Webcor,06075060703
3604311619,37.779942,-122.3917091,,,Realm,06075061502
3609388694,37.7981805,-122.4187129,,,Lemanski & Rockwell Architects Inc,06075010901
3611822692,37.7881229,-122.421632,amenity,bar,Route 101,06075012001
3622464002,37.7408294,-122.4654436,amenity,bar,Philosophers Club,06075030800
3622501804,37.7385712,-122.468633,,,Supreme Lending,06075030800
3622518796,37.7383964,-122.4688604,,,Nelson Louie & Wong,06075030800
3622521497,37.7397522,-122.467501,,,Century 21,06075030800
3622533393,37.7396303,-122.46741,,,Charles Schwab,06075030800
3630460031,37.7429532,-122.4700815,,,Suarez-Kuehne,06075030800
3633164824,37.7434864,-122.4685138,,,"Baynet & Company, Inc.",06075030400
3633581917,37.7433528,-122.4717976,,,Irene Tsang Insurance Agency,06075030400
3634308480,37.7641987,-122.4658639,amenity,bar,Yancy's Saloon,06075030202
3634734002,37.7434692,-122.4689154,,,Ditler Real Estate,06075030400
3634734005,37.7429174,-122.4693975,amenity,place_of_worship,Bay Church,06075030800
3634735197,37.7435265,-122.4712545,,,J.B. Shea Insurance Agency,06075030400
3634736594,37.7434759,-122.4688087,,,,06075030400
3634748093,37.7434796,-122.4687779,,,Ameristate Properties,06075030400
3635511794,37.7395108,-122.4668374,,,MacPherson & MacPherson,06075030800
3635632294,37.7394893,-122.4668143,,,West Portal Counseling Associates,06075030800
3635687395,37.7401756,-122.4670706,,,Mark A. Shustoff,06075030800
3635687396,37.7401831,-122.4670561,,,Lawrence A. Smith,06075030800
3641568148,37.7762395,-122.4168763,amenity,cafe,Blue Bottle Coffee,06075017603
3641710571,37.7764867,-122.4116366,shop,supermarket,Harvest Urban Market,06075017603
3642082213,37.787049,-122.4013107,amenity,bar,Novela,06075061501
3642090338,37.7868383,-122.3985675,amenity,cafe,SOMA Eats,06075061501
3642090340,37.7875676,-122.3985473,amenity,bar,Natoma Cabana,06075061501
3646668306,37.7495619,-122.460544,,,Mosher Financial,06075030400
3646668604,37.7494506,-122.4606599,,,San Francisco Public Defender's Juvenile Justice Center,06075030400
3648081328,37.7425855,-122.4891017,,,,06075032901
3648092326,37.7425182,-122.4903566,amenity,cafe,Chalos,06075032901
3648686275,37.7841613,-122.4175749,shop,convenience,Rainbow Market & Deli,06075012403
3656998556,37.7638958,-122.4668187,amenity,bank,Sterling Bank & Trust,06075030202
3657172981,37.7630712,-122.4661286,amenity,cafe,Snowbird Coffee,06075030202
3657172997,37.7624104,-122.4660712,amenity,cafe,San Francisco Tea & Coffee Company,06075030202
3658310526,37.7638465,-122.4677686,,,United Policyholders,06075030202
3658310528,37.7637154,-122.4664518,amenity,bar,Mucky Duck,06075030202
3658310636,37.7638842,-122.4671902,,,BCI Real Estate Services,06075030202
3658310637,37.7638902,-122.467048,amenity,cafe,Milk Tea Lab,06075030202
3658311027,37.7638269,-122.4683007,shop,convenience,Eddy's Market,06075030202
3658329125,37.7638728,-122.466458,,,Danfoura Law,06075030202
3658329128,37.7623056,-122.4663437,amenity,cafe,Donut World,06075030202
3660306838,37.7817167,-122.4186499,amenity,cafe,Cafe 450 Eurest Dining,06075012405
3660306839,37.7819699,-122.418683,,,Federal Bureau of Investigation San Francisco Field Office,06075012405
3663863508,37.8002496,-122.4098721,amenity,cafe,Mario's Bohemian Cigar Store Cafe,06075010600
3663873573,37.7999827,-122.4093604,amenity,cafe,Caffè Roma,06075010600
3663976016,37.7552947,-122.4229151,amenity,bar,Lone Palm,06075020701
3663976017,37.755278,-122.4230438,shop,convenience,Guerrero Market,06075020701
3667700832,37.7642801,-122.4639153,,,Jackson Fuller Real Estate,06075030101
3667700926,37.7642843,-122.4637059,amenity,bar,Foghorn Taproom,06075030101
3667880727,37.7642124,-122.4656453,amenity,cafe,Poke Origin,06075030202
3667880931,37.7639974,-122.4643912,amenity,bar,Fireside Bar,06075030202
3667881225,37.7620597,-122.4659325,amenity,prep_school,Ciclo Sewing Lab,06075030202
3667881625,37.7621197,-122.4649701,shop,convenience,Five Markets,06075030202
3669469797,37.7769228,-122.4159354,amenity,bank,First Republic,06075017603
3674255658,37.7649251,-122.4665715,amenity,cafe,Little Sweet,06075030202
3674255690,37.7658005,-122.465855,amenity,cafe,Sip Tea Room,06075030202
3675574681,37.7853121,-122.4161155,amenity,bar,The Nite Cap,06075012204
3681628155,37.7628446,-122.471412,amenity,language_school,Saint Anne's Chinese School,06075030201
3684500782,37.7608676,-122.4337728,amenity,bar,Moby Dick,06075020601
3686447521,37.7637916,-122.469159,amenity,cafe,Peasant Pies,06075030202
3686450976,37.7641267,-122.4681063,shop,convenience,Sakura,06075030202
3688683731,37.7637817,-122.4693255,amenity,cafe,Earth Tone Cafe,06075030202
3692778026,37.7640283,-122.4639425,amenity,cafe,Momo Tea,06075030101
3699162136,37.7426455,-122.481859,amenity,cafe,Marco Polo Italian Ice Cream,06075033002
3699162139,37.742937,-122.481211,amenity,cafe,El Café,06075032801
3699162140,37.742896,-122.4824066,amenity,cafe,Lou's Cafe,06075032801
3702076696,37.7253598,-122.4528514,amenity,cafe,Chasing Lions Cafe,06075031000
3702219079,37.8000247,-122.408984,amenity,bar,Tony Nik's Cafe,06075010600
3714379387,37.7836273,-122.4089761,,,Hack Reactor,06075012503
3740699568,37.7544797,-122.4211054,amenity,bar,Tinto,06075021000
3781718459,37.7429217,-122.4815993,,,Farmers Insurance,06075032801
3781718462,37.7427131,-122.480495,,,First National Realty,06075033002
3781718468,37.742766,-122.4786458,,,"Lynda Chang, CPA",06075033002
3781718469,37.7427955,-122.4786124,amenity,cafe,The Deli King,06075033002
3781718567,37.7427679,-122.4786123,,,Interstate Tax Service,06075033002
3781718568,37.7427979,-122.478571,amenity,cafe,Super Cue,06075033002
3781718569,37.7428079,-122.4784037,amenity,cafe,Antigua,06075033002
3781718758,37.7427052,-122.4807838,,,Care for Seniors,06075033002
3781719157,37.7429168,-122.481651,,,Intero San Francisco,06075032801
3781719158,37.7429274,-122.4813369,amenity,training,the Learning Place,06075032801
3789688057,37.7745113,-122.41094,amenity,cafe,café suspiro,06075017803
3790822857,37.7653238,-122.4528917,shop,convenience,Simple,06075030101
3790822864,37.7662623,-122.453074,shop,convenience,Parkview Market,06075030101
3790823457,37.7643959,-122.4526937,shop,convenience,Sunny Country Foods,06075030102
3799946959,37.7973068,-122.4345787,amenity,bar,The Brixton,06075013002
3801395648,37.7696736,-122.4506115,amenity,cafe,Coffee Cantata,06075016602
3801395653,37.7703672,-122.453137,amenity,school,San Francisco High School of the Arts,06075016602
3801395698,37.7696489,-122.4507189,amenity,bank,Wells Fargo,06075016602
3805998628,37.7222655,-122.4756425,,,Institute for Geographic Information Science,06075033201
3808454918,37.7908156,-122.4198906,amenity,bar,ZHUZH,06075011101
3811445840,37.7598361,-122.4235009,amenity,cafe,Java Supreme,06075020701
3811469214,37.7631425,-122.4264617,amenity,cafe,Maxfield's House of Caffeine,06075020300
3811475327,37.7614011,-122.4247039,shop,supermarket;convenience,Bi-Rite Market,06075020702
3815076557,37.7630785,-122.4229214,amenity,place_of_worship,Cornerstone SF Church,06075020702
3840285257,37.7391686,-122.4164133,,,2M Architecture,06075025200
3850073315,37.7639653,-122.4127878,shop,supermarket,Gus's Community Market,06075022801
3853311617,37.7678129,-122.429452,amenity,bar,Last Rites,06075016900
3857827557,37.749437,-122.413623,shop,supermarket,Rubin's Market,06075022901
3869559835,37.7974628,-122.4185854,amenity,cafe,The Soap Box Cafe,06075010901
3873879798,37.7770322,-122.4231714,amenity,bar,Afterwork Bar,06075016200
3882858057,37.8023485,-122.397753,,,Consulate General of Switzerland in San Francisco,06075010500
3883822524,37.7616133,-122.4197085,shop,convenience,International Produce Market,06075020802
3891920943,37.7935066,-122.4044342,,,United Way Bay Area,06075011700
3899202702,37.7651507,-122.4601078,shop,convenience,UC Market,06075030101
3931497662,37.7926749,-122.399686,amenity,bank,Tri Counties Bank,06075011700
3931497663,37.7899577,-122.4113323,amenity,bar,Key Klub,06075011902
3960697185,37.8000847,-122.4356751,amenity,bar,Stock in Trade,06075012902
3962737526,37.7514851,-122.4327468,,,Zephyr Real Estate,06075021100
3965698511,37.8095862,-122.4102833,amenity,cafe,Crepe Cafe,06075010101
3965731542,37.7821167,-122.447215,amenity,cafe,Starbucks,06075015702
3969567204,37.7950707,-122.409663,,,Global Import & Export tranding Co.,06075011300
3969574174,37.7955571,-122.4097712,amenity,cafe,Ha Tea,06075011300
3969574176,37.795529,-122.4100247,shop,supermarket,Kiki Supermarket,06075011300
3969574178,37.7953814,-122.4099955,,,DPR Construction,06075011300
3969590468,37.7965633,-122.4102322,shop,convenience,Powell Grocery,06075010701
3969590471,37.796389,-122.4104252,,,Myanmar Overseas Youth Club,06075011300
3969593222,37.7960469,-122.4131132,,,Constead Chiropractic Clinic,06075010800
3969606065,37.7955278,-122.4184582,amenity,bar,Cafe Muse,06075011002
3969606066,37.795563,-122.4182,shop,convenience,Hyde & Pacific Liquors,06075011002
3969664042,37.7959923,-122.4042487,,,Asian Law Caucus,06075061101
3969668823,37.7957821,-122.4039263,,,NutraWorks,06075061101
3969668824,37.7958126,-122.4039575,,,PostureWorks,06075061101
3975084409,37.7974759,-122.4089937,,,Yin Yin Job Service,06075010701
3975084432,37.7974828,-122.4089608,,,Meng Trading Co,06075010701
3975094188,37.7973254,-122.4099995,amenity,bar,HolyCraft Brewery,06075010701
3975115565,37.7815526,-122.4927017,amenity,cafe,Garden House Cafe,06075042700
3976419686,37.7976965,-122.4068806,amenity,bank,Wells Fargo,06075010701
3976445299,37.7963554,-122.4048645,amenity,bank,EastWest Unibank,06075061101
3976445301,37.7961644,-122.4049775,,,International Hotel Manilatown Center,06075061101
3976476476,37.7971411,-122.410704,,,Wu Yee Children's Services,06075010701
3984165039,37.7989822,-122.4090381,amenity,bar,Vieni Vieni,06075010702
3985400819,37.7962828,-122.4053136,amenity,cafe,Quickly,06075061101
3985400820,37.7963509,-122.4053256,amenity,bar,Grasslands Bar & Lounge,06075061101
